index,respondent,type,value,value-units,y
2022-11-15 05:00:00,US48,D,446277,megawatthours,446277.0
2022-11-15 06:00:00,US48,D,431591,megawatthours,431591.0
2022-11-15 07:00:00,US48,D,420761,megawatthours,420761.0
2022-11-15 08:00:00,US48,D,413169,megawatthours,413169.0
2022-11-15 09:00:00,US48,D,410343,megawatthours,410343.0
2022-11-15 10:00:00,US48,D,412003,megawatthours,412003.0
2022-11-15 11:00:00,US48,D,422899,megawatthours,422899.0
2022-11-15 12:00:00,US48,D,446959,megawatthours,446959.0
2022-11-15 13:00:00,US48,D,471003,megawatthours,471003.0
2022-11-15 14:00:00,US48,D,481377,megawatthours,481377.0
2022-11-15 15:00:00,US48,D,487658,megawatthours,487658.0
2022-11-15 16:00:00,US48,D,491140,megawatthours,491140.0
2022-11-15 17:00:00,US48,D,490109,megawatthours,490109.0
2022-11-15 18:00:00,US48,D,486022,megawatthours,486022.0
2022-11-15 19:00:00,US48,D,482362,megawatthours,482362.0
2022-11-15 20:00:00,US48,D,479769,megawatthours,479769.0
2022-11-15 21:00:00,US48,D,477515,megawatthours,477515.0
2022-11-15 22:00:00,US48,D,484224,megawatthours,484224.0
2022-11-15 23:00:00,US48,D,491046,megawatthours,491046.0
2022-11-16 00:00:00,US48,D,500711,megawatthours,500711.0
2022-11-16 01:00:00,US48,D,502450,megawatthours,502450.0
2022-11-16 02:00:00,US48,D,498935,megawatthours,498935.0
2022-11-16 03:00:00,US48,D,487804,megawatthours,487804.0
2022-11-16 04:00:00,US48,D,470642,megawatthours,470642.0
2022-11-16 05:00:00,US48,D,451614,megawatthours,451614.0
2022-11-16 06:00:00,US48,D,436295,megawatthours,436295.0
2022-11-16 07:00:00,US48,D,424505,megawatthours,424505.0
2022-11-16 08:00:00,US48,D,416796,megawatthours,416796.0
2022-11-16 09:00:00,US48,D,413819,megawatthours,413819.0
2022-11-16 10:00:00,US48,D,416729,megawatthours,416729.0
2022-11-16 11:00:00,US48,D,424633,megawatthours,424633.0
2022-11-16 12:00:00,US48,D,451377,megawatthours,451377.0
2022-11-16 13:00:00,US48,D,476411,megawatthours,476411.0
2022-11-16 14:00:00,US48,D,489372,megawatthours,489372.0
2022-11-16 15:00:00,US48,D,492804,megawatthours,492804.0
2022-11-16 16:00:00,US48,D,491902,megawatthours,491902.0
2022-11-16 17:00:00,US48,D,486209,megawatthours,486209.0
2022-11-16 18:00:00,US48,D,479236,megawatthours,479236.0
2022-11-16 19:00:00,US48,D,474373,megawatthours,474373.0
2022-11-16 20:00:00,US48,D,469814,megawatthours,469814.0
2022-11-16 21:00:00,US48,D,467344,megawatthours,467344.0
2022-11-16 22:00:00,US48,D,471266,megawatthours,471266.0
2022-11-16 23:00:00,US48,D,484599,megawatthours,484599.0
2022-11-17 00:00:00,US48,D,497764,megawatthours,497764.0
2022-11-17 01:00:00,US48,D,501718,megawatthours,501718.0
2022-11-17 02:00:00,US48,D,501483,megawatthours,501483.0
2022-11-17 03:00:00,US48,D,493453,megawatthours,493453.0
2022-11-17 04:00:00,US48,D,478085,megawatthours,478085.0
2022-11-17 05:00:00,US48,D,461533,megawatthours,461533.0
2022-11-17 06:00:00,US48,D,447594,megawatthours,447594.0
2022-11-17 07:00:00,US48,D,437167,megawatthours,437167.0
2022-11-17 08:00:00,US48,D,430902,megawatthours,430902.0
2022-11-17 09:00:00,US48,D,429494,megawatthours,429494.0
2022-11-17 10:00:00,US48,D,433299,megawatthours,433299.0
2022-11-17 11:00:00,US48,D,445072,megawatthours,445072.0
2022-11-17 12:00:00,US48,D,473518,megawatthours,473518.0
2022-11-17 13:00:00,US48,D,499222,megawatthours,499222.0
2022-11-17 14:00:00,US48,D,505723,megawatthours,505723.0
2022-11-17 15:00:00,US48,D,502611,megawatthours,502611.0
2022-11-17 16:00:00,US48,D,496785,megawatthours,496785.0
2022-11-17 17:00:00,US48,D,487757,megawatthours,487757.0
2022-11-17 18:00:00,US48,D,480323,megawatthours,480323.0
2022-11-17 19:00:00,US48,D,475317,megawatthours,475317.0
2022-11-17 20:00:00,US48,D,471054,megawatthours,471054.0
2022-11-17 21:00:00,US48,D,468761,megawatthours,468761.0
2022-11-17 22:00:00,US48,D,474079,megawatthours,474079.0
2022-11-17 23:00:00,US48,D,489972,megawatthours,489972.0
2022-11-18 00:00:00,US48,D,505322,megawatthours,505322.0
2022-11-18 01:00:00,US48,D,511334,megawatthours,511334.0
2022-11-18 02:00:00,US48,D,511111,megawatthours,511111.0
2022-11-18 03:00:00,US48,D,503661,megawatthours,503661.0
2022-11-18 04:00:00,US48,D,489912,megawatthours,489912.0
2022-11-18 05:00:00,US48,D,475853,megawatthours,475853.0
2022-11-18 06:00:00,US48,D,462491,megawatthours,462491.0
2022-11-18 07:00:00,US48,D,453832,megawatthours,453832.0
2022-11-18 08:00:00,US48,D,448620,megawatthours,448620.0
2022-11-18 09:00:00,US48,D,446781,megawatthours,446781.0
2022-11-18 10:00:00,US48,D,450155,megawatthours,450155.0
2022-11-18 11:00:00,US48,D,461846,megawatthours,461846.0
2022-11-18 12:00:00,US48,D,488773,megawatthours,488773.0
2022-11-18 13:00:00,US48,D,512468,megawatthours,512468.0
2022-11-18 14:00:00,US48,D,517952,megawatthours,517952.0
2022-11-18 15:00:00,US48,D,512645,megawatthours,512645.0
2022-11-18 16:00:00,US48,D,504806,megawatthours,504806.0
2022-11-18 17:00:00,US48,D,494616,megawatthours,494616.0
2022-11-18 18:00:00,US48,D,485117,megawatthours,485117.0
2022-11-18 19:00:00,US48,D,477411,megawatthours,477411.0
2022-11-18 20:00:00,US48,D,473336,megawatthours,473336.0
2022-11-18 21:00:00,US48,D,471786,megawatthours,471786.0
2022-11-18 22:00:00,US48,D,475784,megawatthours,475784.0
2022-11-18 23:00:00,US48,D,489621,megawatthours,489621.0
2022-11-19 00:00:00,US48,D,501211,megawatthours,501211.0
2022-11-19 01:00:00,US48,D,503531,megawatthours,503531.0
2022-11-19 02:00:00,US48,D,502874,megawatthours,502874.0
2022-11-19 03:00:00,US48,D,497082,megawatthours,497082.0
2022-11-19 04:00:00,US48,D,485014,megawatthours,485014.0
2022-11-19 05:00:00,US48,D,471437,megawatthours,471437.0
2022-11-19 06:00:00,US48,D,458287,megawatthours,458287.0
2022-11-19 07:00:00,US48,D,449801,megawatthours,449801.0
2022-11-19 08:00:00,US48,D,444282,megawatthours,444282.0
2022-11-19 09:00:00,US48,D,442423,megawatthours,442423.0
2022-11-19 10:00:00,US48,D,443886,megawatthours,443886.0
2022-11-19 11:00:00,US48,D,450033,megawatthours,450033.0
2022-11-19 12:00:00,US48,D,461610,megawatthours,461610.0
2022-11-19 13:00:00,US48,D,475970,megawatthours,475970.0
2022-11-19 14:00:00,US48,D,484588,megawatthours,484588.0
2022-11-19 15:00:00,US48,D,484141,megawatthours,484141.0
2022-11-19 16:00:00,US48,D,480939,megawatthours,480939.0
2022-11-19 17:00:00,US48,D,475044,megawatthours,475044.0
2022-11-19 18:00:00,US48,D,468090,megawatthours,468090.0
2022-11-19 19:00:00,US48,D,460086,megawatthours,460086.0
2022-11-19 20:00:00,US48,D,454975,megawatthours,454975.0
2022-11-19 21:00:00,US48,D,454681,megawatthours,454681.0
2022-11-19 22:00:00,US48,D,459041,megawatthours,459041.0
2022-11-19 23:00:00,US48,D,473259,megawatthours,473259.0
2022-11-20 00:00:00,US48,D,484908,megawatthours,484908.0
2022-11-20 01:00:00,US48,D,489283,megawatthours,489283.0
2022-11-20 02:00:00,US48,D,488876,megawatthours,488876.0
2022-11-20 03:00:00,US48,D,483819,megawatthours,483819.0
2022-11-20 04:00:00,US48,D,473275,megawatthours,473275.0
2022-11-20 05:00:00,US48,D,461656,megawatthours,461656.0
2022-11-20 06:00:00,US48,D,449799,megawatthours,449799.0
2022-11-20 07:00:00,US48,D,441887,megawatthours,441887.0
2022-11-20 08:00:00,US48,D,438057,megawatthours,438057.0
2022-11-20 09:00:00,US48,D,435019,megawatthours,435019.0
2022-11-20 10:00:00,US48,D,435217,megawatthours,435217.0
2022-11-20 11:00:00,US48,D,439993,megawatthours,439993.0
2022-11-20 12:00:00,US48,D,449903,megawatthours,449903.0
2022-11-20 13:00:00,US48,D,463881,megawatthours,463881.0
2022-11-20 14:00:00,US48,D,475178,megawatthours,475178.0
2022-11-20 15:00:00,US48,D,477611,megawatthours,477611.0
2022-11-20 16:00:00,US48,D,473427,megawatthours,473427.0
2022-11-20 17:00:00,US48,D,467074,megawatthours,467074.0
2022-11-20 18:00:00,US48,D,461059,megawatthours,461059.0
2022-11-20 19:00:00,US48,D,454911,megawatthours,454911.0
2022-11-20 20:00:00,US48,D,449915,megawatthours,449915.0
2022-11-20 21:00:00,US48,D,449086,megawatthours,449086.0
2022-11-20 22:00:00,US48,D,455497,megawatthours,455497.0
2022-11-20 23:00:00,US48,D,474971,megawatthours,474971.0
2022-11-21 00:00:00,US48,D,492563,megawatthours,492563.0
2022-11-21 01:00:00,US48,D,501541,megawatthours,501541.0
2022-11-21 02:00:00,US48,D,503405,megawatthours,503405.0
2022-11-21 03:00:00,US48,D,497936,megawatthours,497936.0
2022-11-21 04:00:00,US48,D,485414,megawatthours,485414.0
2022-11-21 05:00:00,US48,D,471133,megawatthours,471133.0
2022-11-21 06:00:00,US48,D,459580,megawatthours,459580.0
2022-11-21 07:00:00,US48,D,452822,megawatthours,452822.0
2022-11-21 08:00:00,US48,D,449361,megawatthours,449361.0
2022-11-21 09:00:00,US48,D,449548,megawatthours,449548.0
2022-11-21 10:00:00,US48,D,455020,megawatthours,455020.0
2022-11-21 11:00:00,US48,D,470116,megawatthours,470116.0
2022-11-21 12:00:00,US48,D,496687,megawatthours,496687.0
2022-11-21 13:00:00,US48,D,519830,megawatthours,519830.0
2022-11-21 14:00:00,US48,D,524956,megawatthours,524956.0
2022-11-21 15:00:00,US48,D,516093,megawatthours,516093.0
2022-11-21 16:00:00,US48,D,504400,megawatthours,504400.0
2022-11-21 17:00:00,US48,D,493736,megawatthours,493736.0
2022-11-21 18:00:00,US48,D,483425,megawatthours,483425.0
2022-11-21 19:00:00,US48,D,474668,megawatthours,474668.0
2022-11-21 20:00:00,US48,D,468127,megawatthours,468127.0
2022-11-21 21:00:00,US48,D,466786,megawatthours,466786.0
2022-11-21 22:00:00,US48,D,470769,megawatthours,470769.0
2022-11-21 23:00:00,US48,D,485009,megawatthours,485009.0
2022-11-22 00:00:00,US48,D,499546,megawatthours,499546.0
2022-11-22 01:00:00,US48,D,503982,megawatthours,503982.0
2022-11-22 02:00:00,US48,D,501597,megawatthours,501597.0
2022-11-22 03:00:00,US48,D,493171,megawatthours,493171.0
2022-11-22 04:00:00,US48,D,476794,megawatthours,476794.0
2022-11-22 05:00:00,US48,D,459401,megawatthours,459401.0
2022-11-22 06:00:00,US48,D,445129,megawatthours,445129.0
2022-11-22 07:00:00,US48,D,436248,megawatthours,436248.0
2022-11-22 08:00:00,US48,D,429904,megawatthours,429904.0
2022-11-22 09:00:00,US48,D,426417,megawatthours,426417.0
2022-11-22 10:00:00,US48,D,429471,megawatthours,429471.0
2022-11-22 11:00:00,US48,D,442261,megawatthours,442261.0
2022-11-22 12:00:00,US48,D,467004,megawatthours,467004.0
2022-11-22 13:00:00,US48,D,489085,megawatthours,489085.0
2022-11-22 14:00:00,US48,D,495732,megawatthours,495732.0
2022-11-22 15:00:00,US48,D,489836,megawatthours,489836.0
2022-11-22 16:00:00,US48,D,480573,megawatthours,480573.0
2022-11-22 17:00:00,US48,D,469114,megawatthours,469114.0
2022-11-22 18:00:00,US48,D,460013,megawatthours,460013.0
2022-11-22 19:00:00,US48,D,454068,megawatthours,454068.0
2022-11-22 20:00:00,US48,D,449059,megawatthours,449059.0
2022-11-22 21:00:00,US48,D,446383,megawatthours,446383.0
2022-11-22 22:00:00,US48,D,451241,megawatthours,451241.0
2022-11-22 23:00:00,US48,D,463088,megawatthours,463088.0
2022-11-23 00:00:00,US48,D,475719,megawatthours,475719.0
2022-11-23 01:00:00,US48,D,480131,megawatthours,480131.0
2022-11-23 02:00:00,US48,D,478934,megawatthours,478934.0
2022-11-23 03:00:00,US48,D,471413,megawatthours,471413.0
2022-11-23 04:00:00,US48,D,457917,megawatthours,457917.0
2022-11-23 05:00:00,US48,D,443605,megawatthours,443605.0
2022-11-23 06:00:00,US48,D,430455,megawatthours,430455.0
2022-11-23 07:00:00,US48,D,420315,megawatthours,420315.0
2022-11-23 08:00:00,US48,D,413462,megawatthours,413462.0
2022-11-23 09:00:00,US48,D,411087,megawatthours,411087.0
2022-11-23 10:00:00,US48,D,412298,megawatthours,412298.0
2022-11-23 11:00:00,US48,D,421524,megawatthours,421524.0
2022-11-23 12:00:00,US48,D,442833,megawatthours,442833.0
2022-11-23 13:00:00,US48,D,463886,megawatthours,463886.0
2022-11-23 14:00:00,US48,D,473160,megawatthours,473160.0
2022-11-23 15:00:00,US48,D,470288,megawatthours,470288.0
2022-11-23 16:00:00,US48,D,464065,megawatthours,464065.0
2022-11-23 17:00:00,US48,D,456169,megawatthours,456169.0
2022-11-23 18:00:00,US48,D,449992,megawatthours,449992.0
2022-11-23 19:00:00,US48,D,445601,megawatthours,445601.0
2022-11-23 20:00:00,US48,D,442213,megawatthours,442213.0
2022-11-23 21:00:00,US48,D,439673,megawatthours,439673.0
2022-11-23 22:00:00,US48,D,439954,megawatthours,439954.0
2022-11-23 23:00:00,US48,D,451144,megawatthours,451144.0
2022-11-24 00:00:00,US48,D,459213,megawatthours,459213.0
2022-11-24 01:00:00,US48,D,461192,megawatthours,461192.0
2022-11-24 02:00:00,US48,D,458556,megawatthours,458556.0
2022-11-24 03:00:00,US48,D,452286,megawatthours,452286.0
2022-11-24 04:00:00,US48,D,439158,megawatthours,439158.0
2022-11-24 05:00:00,US48,D,422947,megawatthours,422947.0
2022-11-24 06:00:00,US48,D,406406,megawatthours,406406.0
2022-11-24 07:00:00,US48,D,393320,megawatthours,393320.0
2022-11-24 08:00:00,US48,D,384356,megawatthours,384356.0
2022-11-24 09:00:00,US48,D,379050,megawatthours,379050.0
2022-11-24 10:00:00,US48,D,376838,megawatthours,376838.0
2022-11-24 11:00:00,US48,D,380507,megawatthours,380507.0
2022-11-24 12:00:00,US48,D,388632,megawatthours,388632.0
2022-11-24 13:00:00,US48,D,401267,megawatthours,401267.0
2022-11-24 14:00:00,US48,D,412963,megawatthours,412963.0
2022-11-24 15:00:00,US48,D,421813,megawatthours,421813.0
2022-11-24 16:00:00,US48,D,428920,megawatthours,428920.0
2022-11-24 17:00:00,US48,D,431282,megawatthours,431282.0
2022-11-24 18:00:00,US48,D,428514,megawatthours,428514.0
2022-11-24 19:00:00,US48,D,421370,megawatthours,421370.0
2022-11-24 20:00:00,US48,D,411983,megawatthours,411983.0
2022-11-24 21:00:00,US48,D,404692,megawatthours,404692.0
2022-11-24 22:00:00,US48,D,399794,megawatthours,399794.0
2022-11-24 23:00:00,US48,D,400457,megawatthours,400457.0
2022-11-25 00:00:00,US48,D,402251,megawatthours,402251.0
2022-11-25 01:00:00,US48,D,401725,megawatthours,401725.0
2022-11-25 02:00:00,US48,D,400980,megawatthours,400980.0
2022-11-25 03:00:00,US48,D,397442,megawatthours,397442.0
2022-11-25 04:00:00,US48,D,389514,megawatthours,389514.0
2022-11-25 05:00:00,US48,D,380061,megawatthours,380061.0
2022-11-25 06:00:00,US48,D,369585,megawatthours,369585.0
2022-11-25 07:00:00,US48,D,361215,megawatthours,361215.0
2022-11-25 08:00:00,US48,D,355755,megawatthours,355755.0
2022-11-25 09:00:00,US48,D,352373,megawatthours,352373.0
2022-11-25 10:00:00,US48,D,353007,megawatthours,353007.0
2022-11-25 11:00:00,US48,D,357593,megawatthours,357593.0
2022-11-25 12:00:00,US48,D,367469,megawatthours,367469.0
2022-11-25 13:00:00,US48,D,379464,megawatthours,379464.0
2022-11-25 14:00:00,US48,D,393451,megawatthours,393451.0
2022-11-25 15:00:00,US48,D,406792,megawatthours,406792.0
2022-11-25 16:00:00,US48,D,414299,megawatthours,414299.0
2022-11-25 17:00:00,US48,D,416320,megawatthours,416320.0
2022-11-25 18:00:00,US48,D,414986,megawatthours,414986.0
2022-11-25 19:00:00,US48,D,410825,megawatthours,410825.0
2022-11-25 20:00:00,US48,D,406875,megawatthours,406875.0
2022-11-25 21:00:00,US48,D,404992,megawatthours,404992.0
2022-11-25 22:00:00,US48,D,408942,megawatthours,408942.0
2022-11-25 23:00:00,US48,D,420359,megawatthours,420359.0
2022-11-26 00:00:00,US48,D,429799,megawatthours,429799.0
2022-11-26 01:00:00,US48,D,430467,megawatthours,430467.0
2022-11-26 02:00:00,US48,D,428637,megawatthours,428637.0
2022-11-26 03:00:00,US48,D,422651,megawatthours,422651.0
2022-11-26 04:00:00,US48,D,412340,megawatthours,412340.0
2022-11-26 05:00:00,US48,D,400507,megawatthours,400507.0
2022-11-26 06:00:00,US48,D,388534,megawatthours,388534.0
2022-11-26 07:00:00,US48,D,378968,megawatthours,378968.0
2022-11-26 08:00:00,US48,D,372908,megawatthours,372908.0
2022-11-26 09:00:00,US48,D,369694,megawatthours,369694.0
2022-11-26 10:00:00,US48,D,369951,megawatthours,369951.0
2022-11-26 11:00:00,US48,D,374301,megawatthours,374301.0
2022-11-26 12:00:00,US48,D,383147,megawatthours,383147.0
2022-11-26 13:00:00,US48,D,395986,megawatthours,395986.0
2022-11-26 14:00:00,US48,D,405519,megawatthours,405519.0
2022-11-26 15:00:00,US48,D,410192,megawatthours,410192.0
2022-11-26 16:00:00,US48,D,411761,megawatthours,411761.0
2022-11-26 17:00:00,US48,D,410606,megawatthours,410606.0
2022-11-26 18:00:00,US48,D,408728,megawatthours,408728.0
2022-11-26 19:00:00,US48,D,406582,megawatthours,406582.0
2022-11-26 20:00:00,US48,D,404136,megawatthours,404136.0
2022-11-26 21:00:00,US48,D,403243,megawatthours,403243.0
2022-11-26 22:00:00,US48,D,408485,megawatthours,408485.0
2022-11-26 23:00:00,US48,D,421309,megawatthours,421309.0
2022-11-27 00:00:00,US48,D,429166,megawatthours,429166.0
2022-11-27 01:00:00,US48,D,432402,megawatthours,432402.0
2022-11-27 02:00:00,US48,D,431122,megawatthours,431122.0
2022-11-27 03:00:00,US48,D,425475,megawatthours,425475.0
2022-11-27 04:00:00,US48,D,414257,megawatthours,414257.0
2022-11-27 05:00:00,US48,D,400293,megawatthours,400293.0
2022-11-27 06:00:00,US48,D,387061,megawatthours,387061.0
2022-11-27 07:00:00,US48,D,376760,megawatthours,376760.0
2022-11-27 08:00:00,US48,D,369752,megawatthours,369752.0
2022-11-27 09:00:00,US48,D,365277,megawatthours,365277.0
2022-11-27 10:00:00,US48,D,362988,megawatthours,362988.0
2022-11-27 11:00:00,US48,D,364176,megawatthours,364176.0
2022-11-27 12:00:00,US48,D,369633,megawatthours,369633.0
2022-11-27 13:00:00,US48,D,380203,megawatthours,380203.0
2022-11-27 14:00:00,US48,D,393046,megawatthours,393046.0
2022-11-27 15:00:00,US48,D,406855,megawatthours,406855.0
2022-11-27 16:00:00,US48,D,414280,megawatthours,414280.0
2022-11-27 17:00:00,US48,D,417361,megawatthours,417361.0
2022-11-27 18:00:00,US48,D,419035,megawatthours,419035.0
2022-11-27 19:00:00,US48,D,419147,megawatthours,419147.0
2022-11-27 20:00:00,US48,D,417893,megawatthours,417893.0
2022-11-27 21:00:00,US48,D,417367,megawatthours,417367.0
2022-11-27 22:00:00,US48,D,422364,megawatthours,422364.0
2022-11-27 23:00:00,US48,D,433512,megawatthours,433512.0
2022-11-28 00:00:00,US48,D,443456,megawatthours,443456.0
2022-11-28 01:00:00,US48,D,447205,megawatthours,447205.0
2022-11-28 02:00:00,US48,D,444513,megawatthours,444513.0
2022-11-28 03:00:00,US48,D,435273,megawatthours,435273.0
2022-11-28 04:00:00,US48,D,421105,megawatthours,421105.0
2022-11-28 05:00:00,US48,D,404947,megawatthours,404947.0
2022-11-28 06:00:00,US48,D,390697,megawatthours,390697.0
2022-11-28 07:00:00,US48,D,378931,megawatthours,378931.0
2022-11-28 08:00:00,US48,D,371681,megawatthours,371681.0
2022-11-28 09:00:00,US48,D,368959,megawatthours,368959.0
2022-11-28 10:00:00,US48,D,373519,megawatthours,373519.0
2022-11-28 11:00:00,US48,D,387302,megawatthours,387302.0
2022-11-28 12:00:00,US48,D,414662,megawatthours,414662.0
2022-11-28 13:00:00,US48,D,441716,megawatthours,441716.0
2022-11-28 14:00:00,US48,D,455990,megawatthours,455990.0
2022-11-28 15:00:00,US48,D,460126,megawatthours,460126.0
2022-11-28 16:00:00,US48,D,459816,megawatthours,459816.0
2022-11-28 17:00:00,US48,D,457269,megawatthours,457269.0
2022-11-28 18:00:00,US48,D,454450,megawatthours,454450.0
2022-11-28 19:00:00,US48,D,452607,megawatthours,452607.0
2022-11-28 20:00:00,US48,D,450640,megawatthours,450640.0
2022-11-28 21:00:00,US48,D,450662,megawatthours,450662.0
2022-11-28 22:00:00,US48,D,455069,megawatthours,455069.0
2022-11-28 23:00:00,US48,D,467012,megawatthours,467012.0
2022-11-29 00:00:00,US48,D,477846,megawatthours,477846.0
2022-11-29 01:00:00,US48,D,481459,megawatthours,481459.0
2022-11-29 02:00:00,US48,D,478061,megawatthours,478061.0
2022-11-29 03:00:00,US48,D,467924,megawatthours,467924.0
2022-11-29 04:00:00,US48,D,451209,megawatthours,451209.0
2022-11-29 05:00:00,US48,D,432924,megawatthours,432924.0
2022-11-29 06:00:00,US48,D,417113,megawatthours,417113.0
2022-11-29 07:00:00,US48,D,405698,megawatthours,405698.0
2022-11-29 08:00:00,US48,D,398800,megawatthours,398800.0
2022-11-29 09:00:00,US48,D,394613,megawatthours,394613.0
2022-11-29 10:00:00,US48,D,397241,megawatthours,397241.0
2022-11-29 11:00:00,US48,D,407451,megawatthours,407451.0
2022-11-29 12:00:00,US48,D,433629,megawatthours,433629.0
2022-11-29 13:00:00,US48,D,457034,megawatthours,457034.0
2022-11-29 14:00:00,US48,D,465999,megawatthours,465999.0
2022-11-29 15:00:00,US48,D,466633,megawatthours,466633.0
2022-11-29 16:00:00,US48,D,466310,megawatthours,466310.0
2022-11-29 17:00:00,US48,D,464741,megawatthours,464741.0
2022-11-29 18:00:00,US48,D,462579,megawatthours,462579.0
2022-11-29 19:00:00,US48,D,460875,megawatthours,460875.0
2022-11-29 20:00:00,US48,D,460646,megawatthours,460646.0
2022-11-29 21:00:00,US48,D,461937,megawatthours,461937.0
